timestamp,y
0,-0.06979035702377256
1,0.05027008806279021
2,-0.021758423551602846
3,0.02820448109814322
4,0.0639481345244306
5,-0.01273964690106677
6,-0.0073251959822817625
7,0.0044322740367110924
8,0.044765864094324925
9,0.01929976215532836
10,0.034239236447388244
11,-0.017408609298207978
12,0.05466828993951456
13,0.07467632642318556
14,0.14656552117983068
15,-0.01834970510458156
16,0.010780721565864404
17,0.018966979610970824
18,-0.015637240848136003
19,-0.10088008381779101
20,0.04480551414950806
21,0.04253015360279022
22,-0.006647422183877261
23,0.005173769251858751
24,0.009296537472298638
25,-0.014832870291597189
26,-0.07783767994929658
27,0.013488046354766858
28,0.04857664201837597
29,0.03759536387875784
30,-0.06947768654136777
31,0.15375243708509956
32,0.2347406110576058
33,0.075853913178066
34,-0.00994021377440113
35,-0.016472556262746352
36,0.017037209041072643
37,0.03356657510490635
38,0.09867904334789479
39,0.03969514452900391
40,-0.009401560495416739
41,0.0024107452669923646
42,-0.1960945876765834
43,0.06389425349507327
44,-0.035714284715460565
45,0.09828020664323134
46,0.010394547270593968
47,-0.014309056669487674
48,-0.034431793057930093
49,0.02223196771571434
50,-0.04941684006742797
51,0.05357620423186571
52,0.02080405991935308
53,0.13514465974787537
54,0.08480341627994381
55,0.018730361673503282
56,0.016979703746571317
57,0.04311747852155179
58,0.10167986398366047
59,-0.0040318206423908265
60,0.12368134760985772
61,-0.03437553404698246
62,-0.08374892032199721
63,0.09749359549276626
64,0.09237847208475358
65,-0.02146154392978783
66,-0.05632078827587428
67,-0.20383128435129638
68,-0.038148810498464414
69,0.02148798275790753
70,0.0027175245187445185
71,0.10587529642513172
72,-0.09584018452753806
73,-0.045135334824276896
74,-0.017121403318006934
75,0.07098402541777915
76,-0.0026007078402479067
77,-0.0008146886787550045
78,0.04801490414153342
79,0.11822961667606524
80,-0.05243402510166195
81,-0.09879825820701793
82,0.04310449900718183
83,-0.07568923036724229
84,-0.12410312652445743
85,0.051329393577471905
86,-0.14406016303912583
87,-0.17890193854553704
88,0.1278281840183304
89,-0.04652399900970838
90,0.07717330715965875
91,0.07767794919184468
92,-0.026889519538555007
93,-0.05464399013748622
94,0.0642350496457782
95,-0.027363963964774918
96,0.08859492149652226
97,0.01442085982401764
98,0.0076909399834006464
99,0.031180734159380386
100,-0.05290276411537498
101,0.021356544750277706
102,-0.05274501120480224
103,-0.05203588487177235
104,-0.04466183759872333
105,0.06125112140513167
106,-0.02777670819036704
107,0.005096930475980699
108,0.028593800894165966
109,0.01024283909079049
110,-0.026614226394913842
111,0.019684608701039608
112,-0.01775236219554177
113,0.0004339922073439695
114,0.01096708797355106
115,-0.015106360901199878
116,-0.04398202269410323
117,-0.08173834520662204
118,-0.06621615789568835
119,0.033933919776000465
120,-0.05938433618832928
121,0.05170379280650117
122,-0.03303910883312078
123,-0.012949399458144661
124,-0.11742068611868106
125,-0.004874375872142345
126,-0.0158919067695944
127,-0.08474423174172419
128,-0.025903431513726538
129,0.03301838479052055
130,0.000806130227543278
131,0.00814550646957457
132,-0.04000767403148586
133,-0.00015381486917931397
134,-0.02472785479507067
135,-0.004096294479086993
136,-0.06773385690921607
137,-0.08480004182590672
138,-0.008561022980050126
139,-0.14518986742754247
140,0.022232167832473948
141,0.004580989331492091
142,-0.04343109523288469
143,0.01780127556842448
144,0.07589183858341908
145,-0.09123042884171895
146,0.007041357711369933
147,-0.034367546609178845
148,0.03978558496382423
149,0.0386751561112888
150,-0.004960987147865303
151,0.03868004263577074
152,0.0385874687576484
153,0.1353492561270011
154,-0.00041803629994774383
155,0.01758825727563984
156,0.05852349989705097
157,-0.039426005336657965
158,-0.016277789211941673
159,0.04261684277122235
160,0.07892965684136133
161,0.08086315837885394
162,-0.016907925242676036
163,0.026833793649896798
164,0.03272651765161516
165,0.0972257797933409
166,-0.14036877361873668
167,0.07418840860513853
168,-0.02409117074219491
169,0.05509128996929302
170,0.007581499962411087
171,-0.027904225204962607
172,0.005491436631717583
173,0.019895408016830096
174,0.12615675422370654
175,0.0077704475535087525
176,0.03808306068783107
177,-0.029607438150392795
178,-0.04992641123791586
179,-0.0011522520118054658
180,-0.0007733145484687398
181,-0.03379458908126942
182,-0.06782360488579275
183,0.00946377061313175
184,0.06687454796198011
185,-0.004025783993959031
186,-0.030122798034902587
187,-0.002572156134144521
188,-0.04986585214326311
189,0.031765130158454724
190,0.0031102613545908042
191,0.026687612562981577
192,-0.02283025269253791
193,-0.07647729866506836
194,-0.10430081663071
195,0.03066024240791254
196,-0.025278813356298002
197,0.0009301772031147237
198,-0.02519556351492902
199,-0.10412964286676907
200,0.09133567067907755
201,-0.010307801269695993
202,0.03175510622710398
203,0.004142763130314364
204,0.020079939829567017
205,0.04383841519321319
206,-0.041851566230802995
207,0.02714656679935956
208,-0.003582553503241215
209,-0.0031955716163967196
210,-0.006814430549556327
211,-0.005865026271780316
212,-0.12664661156544188
213,0.012842656713840661
214,-0.0707800540964918
215,-0.03972248543227419
216,0.08478097371616489
217,-0.05688027313368682
218,0.017439568625552404
219,0.0016118547996981647
220,0.036190131551712135
221,0.03608475104706699
222,-0.0031445298216885575
223,-0.01673733693717061
224,-0.1241038859307686
225,0.018510920380190754
226,-0.03615097969580283
227,0.005747406300771196
228,-0.061689132481427045
229,0.02192427331452329
230,-0.046265465089252444
231,0.03179304550799955
232,0.04303003752774259
233,-0.0027763656504120604
234,0.04612846842791285
235,-0.023740293461101736
236,0.006705215147746912
237,0.015066162224017354
238,-0.0008434917891877447
239,0.03655480421638302
240,-0.005181638945970235
241,-0.025756172953033563
242,-0.09282857467754191
243,0.027458683518895022
244,-0.03752242625700308
245,0.009149463883765918
246,0.004732705536195425
247,0.03107473918540382
248,0.06624176922904734
249,0.041454144696470685
250,-0.04175583714512232
251,-0.02293258202369053
252,-0.04112421437612479
253,0.02571069121828007
254,-0.00602759170726852
255,-0.019339250340625114
256,0.06133763349283328
257,-0.014456014180329824
258,-0.018058693226503664
259,0.012057509006291767
260,-0.005910931717290069
261,-0.000499166546083174
262,-0.020751069621338658
263,-0.052122558539202224
264,-0.03070632067994783
265,-0.019502223551014275
266,0.013578513250281254
267,-0.026675821441240366
268,0.00798269035216137
269,-0.009442372039332625
270,-0.06723563897735207
271,-0.06408569390267971
272,0.024855872348702235
273,-0.08983926605487724
274,-0.03676847531704297
275,-0.00792294456690179
276,-0.10925529811886658
277,-0.026753017928309752
278,0.012229018134823022
279,0.019923087694586172
280,0.09176410822409498
281,-0.06516010605675415
282,0.016834510086564336
283,-0.09228157710699936
284,0.027431380523562865
285,-0.0383321254637341
286,0.02101655602329444
287,0.020937419086688003
288,-0.011805816567100003
289,-0.01603733159048648
290,0.037115551486731846
291,0.0374410983726694
292,-0.024538090811349278
293,-0.01816180424848568
294,-0.0038829027571605224
295,0.042669608486047395
296,-0.0032897485087026723
297,-0.01751839420581458
298,-0.012299708002147192
299,-0.20685973014550285
300,-0.00914941269139824
301,-0.05818122538003401
302,-0.0928128679371154
303,-0.005201698625353579
304,0.0007867899023228375
305,-0.06289214973606683
306,-0.00941925963045609
307,0.14224124368727598
308,0.0018671062667099392
309,0.05210200042744351
310,-0.01120231591800902
311,-0.10866574384291106
312,0.05935298687833512
313,-2.8632212330848006e-05
314,0.06732111261516938
315,0.09342171925715448
316,-0.0250657965012282
317,0.015882869816589817
318,-0.06597752809465529
319,-0.04573333004473312
320,-0.012239095985688841
321,0.05694014227847077
322,-0.02702344344998231
323,0.040676310433164
324,0.005223077910215146
325,-0.008973010985638297
326,-0.01566584460115017
327,-0.029899255690909676
328,0.007811092638612571
329,0.023935194335374277
330,-0.010960515121687386
331,0.004427852266432275
332,0.013773518505471039
333,-0.0055682875379376995
334,-0.009754314692388633
335,-0.1751286301162196
336,0.03743329618455071
337,0.01570506118522541
338,-0.02086256678759657
339,0.06903748688038558
340,0.001981785283371451
341,-0.014559129722059083
342,-0.018181150949301284
343,0.0018423947039982735
344,0.00832442077111839
345,-0.001402893710899633
346,-0.005366725969370378
347,0.0014300026140690036
348,-0.00237142568078319
349,-0.0055735101599792
350,0.003004576236980583
351,0.004323578023913477
352,0.005644831038764231
353,-0.04033701988379956
354,0.0015653670578776868
355,-0.0008862328157688282
356,0.007525517212706667
357,0.008825937884946455
358,-0.0022403519621869705
359,0.03581687350077889
360,0.0077057492096272995
361,0.04379671152139153
362,-0.005825981832257021
363,-0.023064992602608747
364,-0.010215443330984897
365,0.011637418821523582
366,-0.005629099140410432
367,-0.004372168630585982
368,-0.017218145507398752
369,-0.1311898625434731
370,-0.0032633851055248186
371,-0.03162772940272163
372,-0.0067358154808134785
373,0.01746711259156264
374,-0.1714080657401693
375,-0.13498135058001548
376,0.047657305174514164
377,-0.07592663617957385
378,-0.02728150314304223
379,-0.08283794800929556
380,0.025711968995455692
381,-0.07223370041597743
382,0.015343020462077028
383,0.10703351815565743
384,-0.04080357621030206
385,-0.037897596141389656
386,0.04715262927757813
387,-0.019119088823289943
388,-0.06627743632228267
389,0.01176589262805905
390,-0.07280134630526458
391,-0.11043631636893814
392,0.016573864857376996
393,-0.012239571883772449
394,0.031848872955973384
395,-0.03700521731378004
396,-0.03034428987350335
397,0.01835862859533499
398,-0.045781446481985455
399,-0.026118537895495564
400,0.0015705562290042607
401,0.009679214903845157
402,0.10955456361848359
403,0.06094872802753848
404,0.0015428355861129006
405,0.13768187048570013
406,-0.05956791257525662
407,0.06422612236995207
408,0.11328754649026784
409,0.06993722809376024
410,-0.07700463862461415
411,0.0154470703171663
412,-0.12324078790865745
413,0.16614990082410142
414,0.0026940117328662083
415,0.013251416425707596
416,-0.047523857755979115
417,0.05436416392275323
418,0.09625440130240115
419,-0.038880704996020476
420,0.03587230828845289
421,0.006812314789193863
422,0.013450791376216742
423,-0.03908767956864345
424,-0.008869749182800035
425,0.0029451302693210835
426,-0.1590724997470101
427,-0.008407308571134031
428,-0.012479073619950931
429,-0.07471615028126699
430,0.09904493373611434
431,-0.05605585573421479
432,0.012333019292701586
433,0.0015759276597417937
434,-0.02232276211507145
435,0.028583127887190862
436,-0.041352749144753176
437,-0.019583537458570888
438,0.013477629879542263
439,-0.010964918507287535
440,-0.0007641888001321817
441,-0.00842426203795199
442,0.00094815760829281
443,-0.026826579767377012
444,-0.06197857812658292
445,-0.00934799897828853
446,0.03085780893419887
447,-0.017100379501093776
448,0.00511272065461732
449,0.02587258709143736
450,-0.026961545810640253
451,0.0030553847795022904
452,-0.0035127164270276623
453,-0.023773935448113015
454,-0.0036665499402515067
455,0.13184610690924448
456,0.001366906611769636
457,0.044026603572522305
458,-0.028510872286703126
459,0.010447396475702142
460,-0.00015244727549657
461,-0.009538324136759257
462,0.005833360502042417
463,0.009454140633264885
464,0.08054415905481704
465,0.08943833028628934
466,-0.005161761567814338
467,0.0285413582202807
468,-0.023157369022162477
469,0.020064190529386572
470,0.06305013771430801
471,-0.1560458167492378
472,0.028805416439856124
473,-0.012473041380146377
474,-0.01432265635139629
475,0.004546348695196656
476,-0.0022155118173161625
477,-0.01652843152435679
478,-0.014693362149774458
479,-0.034425636382424685
480,0.07570176054800104
481,0.00699152292065186
482,-0.005453678640312987
483,-0.021288021358181197
484,0.020786802993454145
485,-0.008784507193046132
486,-0.021617477923368433
487,0.004539020758450363
488,-0.00881427664080281
489,0.003359998661882635
490,0.029332570933805258
491,0.03360943962961738
492,-0.016980858368347285
493,-0.004481050562514355
494,0.008178806892932045
495,0.0011888816076845998
496,-0.029212070308235027
497,0.003983531732952628
498,0.007685905727932152
499,-0.009104881073740856
500,-0.014380932205103392
501,0.0031744960621811202
502,0.03999687523852824
503,-0.011210244538472303
504,0.021858238292163712
505,-0.0028443691349782085
506,-0.004080181470280664
507,0.0022320769491299686
508,0.1450017163340851
509,-0.015383136213701576
510,-0.02132252546471758
511,0.04613341540940841
512,0.0026087935646481597
513,0.050436388679639954
514,0.0322876228674458
515,-0.023258908688500668
516,0.006919780188092695
517,-0.06910136015494128
518,-0.004607031666957084
519,-0.0013544536714693578
520,0.020010573573662427
521,-0.03803799165051025
522,0.036755743961936815
523,-0.004021138600747598
524,0.040286992866873206
525,-0.0006076776924111016
526,0.0002465403667004651
527,-0.021552703030003784
528,0.010693444814993569
529,-0.0024866700478858306
530,-0.033339223005323326
531,-0.07100836715913061
532,0.012147227272884642
533,0.013265531566407418
534,-0.007220517360956968
535,-0.013396029037762602
536,0.04389322487592917
537,-0.008345261835194684
538,0.008078564952593403
539,0.035326657069481904
540,-0.02365215978092028
541,-0.0035170840079823407
542,0.054773627672836334
543,-0.016671652620897426
544,0.006747003273954277
545,-0.0038615927305594155
546,0.01661758110458056
547,0.11530929946414314
548,-0.03657890442151679
549,0.04957636406673416
550,0.0981586612828087
551,0.12942602862763852
552,0.0659791936906231
553,-0.07978406436593755
554,-0.03834134987153792
555,0.10777773960355308
556,-0.036748454830751065
557,0.013218891778740804
558,-0.042081249909178275
559,0.0051634334862811215
560,0.014206770331510299
561,0.00907701164009822
562,0.05903370646094164
563,0.021459067244938623
564,-0.0040171561232824615
565,-0.00854740805863674
566,-0.051777648298094725
567,0.046784299548876085
568,-0.010205394797296208
569,0.018051675717775773
570,-0.0674183029837705
571,-0.04563686711892245
572,0.023393116396565716
573,0.009761208975581859
574,0.005819402965670406
575,-0.020909118889601785
576,-0.05285583786773529
577,0.06008140801702844
578,-0.007047625422826442
579,0.05970552963621678
580,-0.018313227686009625
581,0.0304437751694282
582,0.01850284080699094
583,0.0007576062478138468
584,0.018867894226795023
585,-0.0344832254079277
586,0.016389807079001173
587,0.008364868661779212
588,0.08199102822190962
589,0.04790012820901346
590,-0.005030796024653839
591,0.008400802911793903
592,0.02450720837702658
593,0.056901727859838935
594,-0.13486054961297889
595,0.05602998238788359
596,0.02798536509970706
597,-0.09622704584979935
598,0.010080326398503203
599,-0.006987542265092905
600,0.03869192723223058
601,-0.06324782278212027
602,0.012137016296509984
603,-0.0015651575587503075
604,0.06121932626833004
605,0.024400009458355854
606,-0.014049947014450836
607,-0.06306720752508088
608,-0.07627836783229203
609,0.027792357346275942
610,-0.02498740249460152
611,-0.1689221898385247
612,0.009611607728800209
613,-0.1428524348113287
614,0.05990144181307144
615,0.06888307614139588
616,-0.023366757241448433
617,0.0345722145194749
618,-0.015342573473899002
619,-0.036425159046589606
620,-0.022457955251070416
621,0.020094245857228188
622,0.011778632183466087
623,5.287194905001513e-05
624,-0.05725316601856534
625,0.018052522630869205
626,0.00038582698547706684
627,-0.0035347092594211205
628,0.0378982291104446
629,-0.0038752654251190677
630,0.00028977969906129886
631,0.020977944335966114
632,0.000805922849570706
633,0.05054999848066011
634,-0.03561326631243045
635,0.0016372761821710213
636,-0.02436401331629856
637,-0.048466655416971705
638,-0.01800225553538759
639,0.044277548603165684
640,-0.022485779569994868
641,-0.0122813113995619
642,-0.11193237580201831
643,0.010100155844279257
644,-0.016377130695553355
645,0.0013343351390702196
646,0.04633275981253071
647,0.04325985524666098
648,-0.03266348060912616
649,-0.05046633248515864
650,0.023485986540076276
651,0.017476865277422426
652,-0.01770346053471883
653,-0.023522894787524784
654,0.011107868965939183
655,-0.007505598093679566
656,-0.07544497226486335
657,-0.02547105991732579
658,-0.004030543453930058
659,0.021300943757045054
660,-0.004884429773150067
661,0.038395412295963105
662,0.006438408312106958
663,-0.019727874495301556
664,-0.010141183537113463
